X,Y,publicaddress,caseNumber,precinct,reportedDate,timestamp,reportedTime,beginDate,timestamp,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.24131763,44.94836963,0021XX LAKE ST E,MP2019102530        ,3,4/12/19,00:00:00+00,1309,4/12/19,00:00:00+00,2019/04/12 18:09:00+00,1100,AUTOTH  ,AUTOMOBILE THEFT              ,8,2019/04/13 00:00:00+00,21927,-93.2413201,44.94837153,-10379576,5613397,East Phillips,2019/04/13 00:00:00+00,2019/07/25 14:36:02+00,9569
-93.23077141,44.95016885,0028XX 29TH ST E,MP2019102166        ,3,43566,00:00:00+00,2151,43565,00:00:00+00,2019/04/12 02:51:00+00,1700,AUTOTH  ,AUTOMOBILE THEFT              ,8,2019/04/12 00:00:00+00,20288,-93.23077493,44.95017246,-10378402,5613680,Longfellow,2019/04/12 00:00:00+00,2019/04/12 08:15:29+00,8902
-93.26076616,44.94835691,0009XX LAKE ST E,MP2019100429        ,3,4/10/19,00:00:00+00,1314,4/9/19,00:00:00+00,2019/04/10 18:14:00+00,1900,BIKETF  ,BIKE THEFT                    ,7,2019/04/10 00:00:00+00,19104,-93.26076768,44.94836007,-10381741,5613395,Midtown Phillips,2019/04/10 00:00:00+00,2019/04/11 08:15:26+00,8430
-93.21718889,44.94835056,0038XX LAKE ST E,MP2019100779        ,3,4/10/19,00:00:00+00,911,4/10/19,00:00:00+00,2019/04/10 14:11:00+00,750,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/10 00:00:00+00,19376,-93.21719286,44.94835432,-10376890,5613394,Cooper,2019/04/11 00:00:00+00,2019/07/25 14:36:02+00,8439
-93.23514621,44.94836963,0025XX LAKE ST E,MP2019100494        ,3,4/10/19,00:00:00+00,37,4/9/19,00:00:00+00,2019/04/10 05:37:00+00,2000,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/10 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/10 00:00:00+00,2019/07/25 14:36:02+00,8435
-93.23514621,44.94836963,0025XX LAKE ST E,MP201999000         ,3,4/8/19,00:00:00+00,2139,4/8/19,00:00:00+00,2019/04/09 02:39:00+00,1448,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/08 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/09 00:00:00+00,2019/07/25 14:36:02+00,43497
-93.2473094,44.92241771,0044XX CEDAR AVE S,MP2019701748        ,3,4/8/19,00:00:00+00,1642,4/6/19,00:00:00+00,2019/04/08 21:42:00+00,2230,TFMV    ,THEFT FROM MOTR VEHC          ,7,2019/04/09 00:00:00+00,12341,-93.24731252,44.92242045,-10380243,5609316,Northrop,2019/04/09 00:00:00+00,2019/07/25 14:36:02+00,11466
-93.24131763,44.94836963,0021XX LAKE ST E,MP2019701720        ,3,4/8/19,00:00:00+00,1140,4/2/19,00:00:00+00,2019/04/08 16:40:00+00,1700,THEFT   ,OTHER THEFT                   ,7,2019/04/08 00:00:00+00,21927,-93.2413201,44.94837153,-10379576,5613397,East Phillips,2019/04/08 00:00:00+00,2019/07/25 14:36:02+00,43449
-93.26076616,44.94835691,0009XX LAKE ST E,MP201998810         ,3,4/8/19,00:00:00+00,1137,4/8/19,00:00:00+00,2019/04/08 16:37:00+00,659,BURGB   ,BURGLARY OF BUSINESS          ,6,2019/04/09 00:00:00+00,19104,-93.26076768,44.94836007,-10381741,5613395,Midtown Phillips,2019/04/09 00:00:00+00,2019/04/10 08:15:28+00,43491
-93.24859399,44.92954755,0040XX 18TH AVE S,MP201998811         ,3,43563,00:00:00+00,1118,43562,00:00:00+00,2019/04/08 16:18:00+00,2200,BURGD   ,BURGLARY OF DWELLING          ,6,2019/04/09 00:00:00+00,18808,-93.24859515,44.92955222,-10380386,5610437,Bancroft,2019/04/09 00:00:00+00,2019/07/25 14:36:02+00,43492
-93.24737228,44.94043458,0034XX CEDAR AVE S,MP201998634         ,3,4/8/19,00:00:00+00,912,4/8/19,00:00:00+00,2019/04/08 14:12:00+00,600,TFMV    ,THEFT FROM MOTR VEHC          ,7,2019/04/09 00:00:00+00,11627,-93.24737347,44.94043612,-10380250,5612149,Powderhorn Park,2019/04/09 00:00:00+00,2019/07/25 14:36:02+00,43485
-93.2473094,44.9242241,0043XX CEDAR AVE S,MP201998680         ,3,4/8/19,00:00:00+00,909,4/7/19,00:00:00+00,2019/04/08 14:09:00+00,2200,BURGD   ,BURGLARY OF DWELLING          ,6,2019/04/09 00:00:00+00,12339,-93.24731731,44.92422671,-10380243,5609600,Northrop,2019/04/09 00:00:00+00,2019/07/25 14:36:02+00,43489
-93.2473094,44.9242241,0043XX CEDAR AVE S,MP201998672         ,3,4/8/19,00:00:00+00,849,4/7/19,00:00:00+00,2019/04/08 13:49:00+00,2200,BURGD   ,BURGLARY OF DWELLING          ,6,2019/04/09 00:00:00+00,12339,-93.24731731,44.92422671,-10380243,5609600,Northrop,2019/04/09 00:00:00+00,2019/07/25 14:36:02+00,43488
-93.24860297,44.93319799,0038XX 18TH AVE S,MP201998616         ,3,43563,00:00:00+00,619,43563,00:00:00+00,2019/04/08 11:19:00+00,447,BURGD   ,BURGLARY OF DWELLING          ,6,2019/04/09 00:00:00+00,12171,-93.24860811,44.93320284,-10380387,5611011,Bancroft,2019/04/09 00:00:00+00,2019/04/10 08:15:28+00,43483
-93.2323794,44.94836963,0027XX LAKE ST E,MP201998507         ,3,4/8/19,00:00:00+00,37,4/6/19,00:00:00+00,2019/04/08 05:37:00+00,2300,THEFT   ,OTHER THEFT                   ,7,2019/04/08 00:00:00+00,19099,-93.23238466,44.94837563,-10378581,5613397,Longfellow,2019/04/08 00:00:00+00,2019/07/25 14:36:02+00,27919
-93.23514621,44.94836963,0025XX LAKE ST E,MP201998377         ,3,4/7/19,00:00:00+00,2257,4/7/19,00:00:00+00,2019/04/08 03:57:00+00,2145,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/08 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/09 00:00:00+00,2019/07/25 14:36:02+00,11596
-93.24731838,44.92603044,0042XX CEDAR AVE S,MP2019701702        ,3,4/7/19,00:00:00+00,2145,4/7/19,00:00:00+00,2019/04/08 02:45:00+00,1400,TFMV    ,THEFT FROM MOTR VEHC          ,7,2019/04/08 00:00:00+00,12236,-93.24731971,44.92603161,-10380244,5609884,Ericsson,2019/04/08 00:00:00+00,2019/07/25 14:36:02+00,10457
-93.23514621,44.94836963,0025XX LAKE ST E,MP201998276         ,3,4/7/19,00:00:00+00,2122,4/7/19,00:00:00+00,2019/04/08 02:22:00+00,2000,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/07 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/08 00:00:00+00,2019/07/25 14:36:02+00,30104
-93.26076616,44.94835691,0009XX LAKE ST E,MP2019701700        ,3,4/7/19,00:00:00+00,1910,4/7/19,00:00:00+00,2019/04/08 00:10:00+00,1730,THEFT   ,OTHER THEFT                   ,7,2019/04/08 00:00:00+00,19104,-93.26076768,44.94836007,-10381741,5613395,Midtown Phillips,2019/04/08 00:00:00+00,2019/07/25 14:36:02+00,43445
-93.23514621,44.94836963,0025XX LAKE ST E,MP201997939         ,3,4/7/19,00:00:00+00,1506,4/7/19,00:00:00+00,2019/04/07 20:06:00+00,1415,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/07 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/08 00:00:00+00,2019/07/25 14:36:02+00,2713
-93.25949055,44.94835691,0010XX LAKE ST E,MP201997736         ,3,4/7/19,00:00:00+00,1103,4/7/19,00:00:00+00,2019/04/07 16:03:00+00,1015,ROBBIZ  ,ROBBERY OF BUSINESS           ,4,2019/04/07 00:00:00+00,20179,-93.25949392,44.94835935,-10381599,5613395,Midtown Phillips,2019/04/07 00:00:00+00,2019/07/16 08:15:43+00,27415
-93.23514621,44.94836963,0025XX LAKE ST E,MP201997306         ,3,4/6/19,00:00:00+00,2229,4/6/19,00:00:00+00,2019/04/07 03:29:00+00,2229,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/06 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/08 00:00:00+00,2019/07/25 14:36:02+00,11592
-93.26203279,44.94835691,0008XX LAKE ST E,MP201997000         ,3,4/6/19,00:00:00+00,2110,4/6/19,00:00:00+00,2019/04/07 02:10:00+00,1743,THEFT   ,OTHER THEFT                   ,7,2019/04/07 00:00:00+00,19111,-93.26204108,44.94835805,-10381882,5613395,Midtown Phillips,2019/04/07 00:00:00+00,2019/07/25 14:36:02+00,42549
-93.26203279,44.94835691,0008XX LAKE ST E,MP201996743         ,3,4/6/19,00:00:00+00,1431,4/6/19,00:00:00+00,2019/04/06 19:31:00+00,1330,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/06 00:00:00+00,19111,-93.26204108,44.94835805,-10381882,5613395,Midtown Phillips,2019/04/07 00:00:00+00,2019/07/25 14:36:02+00,42533
-93.23514621,44.94836963,0025XX LAKE ST E,MP201996519         ,3,4/6/19,00:00:00+00,804,3/24/19,00:00:00+00,2019/04/06 13:04:00+00,1000,AUTOTH  ,AUTOMOBILE THEFT              ,8,2019/04/06 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/12 00:00:00+00,2019/07/25 14:36:02+00,42527
-93.24859399,44.95823604,0024XX 18TH AVE S,MP201996038         ,3,43560,00:00:00+00,1956,43560,00:00:00+00,2019/04/06 00:56:00+00,1956,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2019/04/06 00:00:00+00,18172,-93.24859419,44.95823739,-10380386,5614949,East Phillips,2019/04/06 00:00:00+00,2019/07/25 14:36:02+00,42230
-93.23514621,44.94836963,0025XX LAKE ST E,MP201995859         ,3,4/5/19,00:00:00+00,1846,4/5/19,00:00:00+00,2019/04/05 23:46:00+00,1440,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/05 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/06 00:00:00+00,2019/07/25 14:36:02+00,42228
-93.23514621,44.94836963,0025XX LAKE ST E,MP201995695         ,3,4/5/19,00:00:00+00,1752,4/5/19,00:00:00+00,2019/04/05 22:52:00+00,1752,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/05 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/07 00:00:00+00,2019/07/25 14:36:02+00,42227
-93.24804602,44.94836963,0018XX LAKE ST E,MP201995850         ,3,4/5/19,00:00:00+00,1711,4/5/19,00:00:00+00,2019/04/05 22:11:00+00,1705,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/06 00:00:00+00,21925,-93.24804949,44.94837021,-10380325,5613397,East Phillips,2019/04/06 00:00:00+00,2019/07/25 14:36:02+00,42519
-93.24131763,44.94836963,0021XX LAKE ST E,MP201995625         ,3,4/5/19,00:00:00+00,1350,4/5/19,00:00:00+00,2019/04/05 18:50:00+00,0,CSCR    ,CSC - RAPE                    ,3,2019/04/06 00:00:00+00,21927,-93.2413201,44.94837153,-10379576,5613397,East Phillips,2019/04/06 00:00:00+00,2019/04/09 08:15:29+00,42514
-93.27347732,44.94835056,0002XX LAKE ST E,MP201993352         ,3,4/3/19,00:00:00+00,840,4/3/19,00:00:00+00,2019/04/03 13:40:00+00,630,TFMV    ,THEFT FROM MOTR VEHC          ,7,2019/04/03 00:00:00+00,19103,-93.27348353,44.94835479,-10383156,5613394,Phillips West,2019/04/03 00:00:00+00,2019/07/25 14:36:02+00,40946
-93.23514621,44.94836963,0025XX LAKE ST E,MP201993094         ,3,4/2/19,00:00:00+00,2145,4/2/19,00:00:00+00,2019/04/03 02:45:00+00,2115,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/02 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/03 00:00:00+00,2019/07/25 14:36:02+00,28580
-93.24862992,44.93863506,0035XX 18TH AVE S,MP201992720         ,3,43557,00:00:00+00,1534,43557,00:00:00+00,2019/04/02 20:34:00+00,1000,BURGD   ,BURGLARY OF DWELLING          ,6,2019/04/03 00:00:00+00,20373,-93.24863475,44.93863851,-10380390,5611866,Powderhorn Park,2019/04/03 00:00:00+00,2019/07/25 14:36:02+00,27908
-93.24739025,44.94383636,0032XX CEDAR AVE S,MP201992504         ,3,4/2/19,00:00:00+00,1118,4/2/19,00:00:00+00,2019/04/02 16:18:00+00,905,TFMV    ,THEFT FROM MOTR VEHC          ,7,2019/04/03 00:00:00+00,22414,-93.24739141,44.94383643,-10380252,5612684,Corcoran,2019/04/03 00:00:00+00,2019/04/05 08:15:26+00,40935
-93.24731838,44.92603044,0042XX CEDAR AVE S,MP2019701602        ,3,4/2/19,00:00:00+00,847,3/31/19,00:00:00+00,2019/04/02 13:47:00+00,1400,THEFT   ,OTHER THEFT                   ,7,2019/04/02 00:00:00+00,12236,-93.24731971,44.92603161,-10380244,5609884,Northrop,2019/04/02 00:00:00+00,2019/07/25 14:36:02+00,39579
-93.24864789,44.95284533,0027XX 18TH AVE S,MP201992108         ,3,43557,00:00:00+00,35,43556,00:00:00+00,2019/04/02 05:35:00+00,15,ASLT3   ,ASLT-SGNFCNT BDLY HM          ,5,2019/04/02 00:00:00+00,18795,-93.24865046,44.95285114,-10380392,5614101,East Phillips,2019/04/02 00:00:00+00,2019/07/25 14:36:02+00,39597
-93.26965948,44.94835056,0004XX LAKE ST E,MP201991848         ,3,4/1/19,00:00:00+00,1752,4/1/19,00:00:00+00,2019/04/01 22:52:00+00,1530,AUTOTH  ,AUTOMOBILE THEFT              ,8,2019/04/03 00:00:00+00,19130,-93.26966558,44.94835107,-10382731,5613394,Central,2019/05/07 00:00:00+00,2019/07/25 14:36:02+00,40927
-93.23514621,44.94836963,0025XX LAKE ST E,MP201991745         ,3,4/1/19,00:00:00+00,1501,4/1/19,00:00:00+00,2019/04/01 20:01:00+00,1355,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/01 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/02 00:00:00+00,2019/07/25 14:36:02+00,26430
-93.24857602,44.92423046,0043XX 18TH AVE S,MP201995441         ,3,43555,00:00:00+00,1455,43552,00:00:00+00,2019/03/31 19:55:00+00,1450,TFMV    ,THEFT FROM MOTR VEHC          ,7,2019/04/05 00:00:00+00,12337,-93.24857815,44.92423297,-10380384,5609601,Northrop,2019/04/08 00:00:00+00,2019/07/25 14:36:02+00,28583
-93.26203279,44.94835691,0008XX LAKE ST E,MP201990912         ,3,3/31/19,00:00:00+00,1306,3/31/19,00:00:00+00,2019/03/31 18:06:00+00,1305,SHOPLF  ,SHOPLIFTING                   ,7,2019/04/01 00:00:00+00,19111,-93.26204108,44.94835805,-10381882,5613395,Midtown Phillips,2019/04/01 00:00:00+00,2019/04/03 08:15:31+00,43727
-93.27602854,44.94835056,0001XX LAKE ST E,MP201990882         ,5,3/31/19,00:00:00+00,1236,3/31/19,00:00:00+00,2019/03/31 17:36:00+00,300,THEFT   ,OTHER THEFT                   ,7,2019/04/01 00:00:00+00,19101,-93.2760326,44.94835309,-10383440,5613394,Lyndale,2019/04/01 00:00:00+00,2019/07/25 14:36:02+00,26420
-93.24730041,44.91708088,0047XX CEDAR AVE S,MP201990741         ,3,3/31/19,00:00:00+00,603,3/31/19,00:00:00+00,2019/03/31 11:03:00+00,541,BURGB   ,BURGLARY OF BUSINESS          ,6,2019/04/01 00:00:00+00,13251,-93.24730493,44.91708716,-10380242,5608477,Northrop,2019/04/01 00:00:00+00,2019/07/25 14:36:02+00,43723
-93.2473633,44.95463805,0026XX CEDAR AVE S,MP201989873         ,3,3/30/19,00:00:00+00,1306,3/23/19,00:00:00+00,2019/03/30 18:06:00+00,1306,TFMV    ,THEFT FROM MOTR VEHC          ,7,2019/03/31 00:00:00+00,21404,-93.24736686,44.95464106,-10380249,5614383,East Phillips,2019/03/31 00:00:00+00,2019/07/25 14:36:02+00,43128
-93.23514621,44.94836963,0025XX LAKE ST E,MP201989252         ,3,3/29/19,00:00:00+00,2001,3/29/19,00:00:00+00,2019/03/30 01:01:00+00,1935,THEFT   ,OTHER THEFT                   ,7,2019/04/06 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/09 00:00:00+00,2019/07/25 14:36:02+00,42509
-93.23514621,44.94836963,0025XX LAKE ST E,MP201989154         ,3,3/29/19,00:00:00+00,1917,3/29/19,00:00:00+00,2019/03/30 00:17:00+00,1800,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/30 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/03/30 00:00:00+00,2019/07/25 14:36:02+00,11575
-93.24131763,44.94836963,0021XX LAKE ST E,MP201988822         ,3,3/29/19,00:00:00+00,1402,3/29/19,00:00:00+00,2019/03/29 19:02:00+00,1330,BIKETF  ,BIKE THEFT                    ,7,2019/03/30 00:00:00+00,21927,-93.2413201,44.94837153,-10379576,5613397,East Phillips,2019/04/03 00:00:00+00,2019/07/25 14:36:02+00,42962
-93.23514621,44.94836963,0025XX LAKE ST E,MP201988656         ,3,3/29/19,00:00:00+00,1240,3/29/19,00:00:00+00,2019/03/29 17:40:00+00,1240,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/30 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/01 00:00:00+00,2019/07/25 14:36:02+00,43716
-93.24861195,44.95643707,0025XX 18TH AVE S,MP201988538         ,3,43553,00:00:00+00,825,43552,00:00:00+00,2019/03/29 13:25:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,8,2019/03/29 00:00:00+00,17533,-93.24861422,44.95643863,-10380388,5614666,East Phillips,2019/03/29 00:00:00+00,2019/07/25 14:36:02+00,42724
-93.24131763,44.94836963,0021XX LAKE ST E,MP201987911         ,3,3/28/19,00:00:00+00,2212,3/28/19,00:00:00+00,2019/03/29 03:12:00+00,1643,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/29 00:00:00+00,21927,-93.2413201,44.94837153,-10379576,5613397,East Phillips,2019/03/29 00:00:00+00,2019/04/02 08:15:27+00,42710
-93.2197401,44.94835691,0036XX LAKE ST E,MP201987430         ,3,3/28/19,00:00:00+00,1034,3/20/19,00:00:00+00,2019/03/28 15:34:00+00,630,THEFT   ,OTHER THEFT                   ,7,2019/03/29 00:00:00+00,14411,-93.21974405,44.94835848,-10377174,5613395,Longfellow,2019/03/29 00:00:00+00,2019/03/30 08:15:25+00,42150
-93.2197401,44.94835691,0036XX LAKE ST E,MP201987348         ,3,3/28/19,00:00:00+00,956,3/27/19,00:00:00+00,2019/03/28 14:56:00+00,2120,BURGB   ,BURGLARY OF BUSINESS          ,6,2019/03/29 00:00:00+00,14411,-93.21974405,44.94835848,-10377174,5613395,Longfellow,2019/03/29 00:00:00+00,2019/07/25 14:36:02+00,11570
-93.24732736,44.95779743,0025XX CEDAR AVE S,MP201986954         ,3,3/27/19,00:00:00+00,2202,3/27/19,00:00:00+00,2019/03/28 03:02:00+00,1829,THEFT   ,OTHER THEFT                   ,7,2019/03/28 00:00:00+00,16946,-93.24733141,44.95779751,-10380245,5614880,East Phillips,2019/03/28 00:00:00+00,2019/03/30 08:15:25+00,42140
-93.23514621,44.94836963,0025XX LAKE ST E,MP201986790         ,3,3/27/19,00:00:00+00,1837,3/27/19,00:00:00+00,2019/03/27 23:37:00+00,1837,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/27 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/03/28 00:00:00+00,2019/07/25 14:36:02+00,11567
-93.22637865,44.94836963,0031XX LAKE ST E,MP201986623         ,3,3/27/19,00:00:00+00,1756,3/27/19,00:00:00+00,2019/03/27 22:56:00+00,1750,ROBBIZ  ,ROBBERY OF BUSINESS           ,4,2019/03/27 00:00:00+00,14408,-93.22638723,44.94837258,-10377913,5613397,Longfellow,2019/03/28 00:00:00+00,2019/07/25 14:36:02+00,41575
-93.23514621,44.94836963,0025XX LAKE ST E,MP201986523         ,3,3/27/19,00:00:00+00,1410,3/27/19,00:00:00+00,2019/03/27 19:10:00+00,1410,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/27 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/04/01 00:00:00+00,2019/07/25 14:36:02+00,11566
-93.22500423,44.94836327,0032XX LAKE ST E,MP201986307         ,3,3/27/19,00:00:00+00,1032,3/1/19,00:00:00+00,2019/03/27 15:32:00+00,600,THEFT   ,OTHER THEFT                   ,7,2019/03/28 00:00:00+00,14409,-93.22500663,44.94836922,-10377760,5613396,Longfellow,2019/03/28 00:00:00+00,2019/03/30 08:15:25+00,42132
-93.24740821,44.94746046,0030XX CEDAR AVE S,MP201986213         ,3,3/27/19,00:00:00+00,835,3/27/19,00:00:00+00,2019/03/27 13:35:00+00,742,AUTOTH  ,AUTOMOBILE THEFT              ,8,2019/03/27 00:00:00+00,11016,-93.24741103,44.94746433,-10380254,5613254,Corcoran,2019/03/29 00:00:00+00,2019/07/25 14:36:02+00,41564
-93.24866585,44.95100804,0028XX 18TH AVE S,MP201986209         ,3,43551,00:00:00+00,811,43551,00:00:00+00,2019/03/27 13:11:00+00,733,AUTOTH  ,AUTOMOBILE THEFT              ,8,2019/03/27 00:00:00+00,21410,-93.24866739,44.95101265,-10380394,5613812,East Phillips,2019/03/29 00:00:00+00,2019/07/25 14:36:02+00,41563
-93.23514621,44.94836963,0025XX LAKE ST E,MP201985695         ,3,3/26/19,00:00:00+00,1850,3/26/19,00:00:00+00,2019/03/26 23:50:00+00,1720,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/27 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/03/28 00:00:00+00,2019/07/25 14:36:02+00,26406
-93.24769567,44.96138887,0021XX CEDAR AVE S,MP2019701477        ,3,3/26/19,00:00:00+00,1633,3/6/19,00:00:00+00,2019/03/26 21:33:00+00,2300,THEFT   ,OTHER THEFT                   ,7,2019/04/02 00:00:00+00,16738,-93.24769775,44.96139374,-10380286,5615445,Ventura Village,2019/04/02 00:00:00+00,2019/07/25 14:36:02+00,39529
-93.23514621,44.94836963,0025XX LAKE ST E,MP201984670         ,3,3/25/19,00:00:00+00,2115,3/25/19,00:00:00+00,2019/03/26 02:15:00+00,1737,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/25 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/03/29 00:00:00+00,2019/07/25 14:36:02+00,10520
-93.2323794,44.94836963,0027XX LAKE ST E,MP201984848         ,3,3/25/19,00:00:00+00,2054,3/25/19,00:00:00+00,2019/03/26 01:54:00+00,2054,THEFT   ,OTHER THEFT                   ,7,2019/03/26 00:00:00+00,19099,-93.23238466,44.94837563,-10378581,5613397,Longfellow,2019/03/26 00:00:00+00,2019/07/25 14:36:02+00,29129
-93.26330839,44.94835056,0007XX LAKE ST E,MP2019701439        ,3,3/25/19,00:00:00+00,1127,3/25/19,00:00:00+00,2019/03/25 16:27:00+00,900,TFMV    ,THEFT FROM MOTR VEHC          ,7,2019/04/04 00:00:00+00,21862,-93.2633086,44.94835461,-10382024,5613394,Phillips West,2019/04/04 00:00:00+00,2019/04/09 08:15:29+00,41744
-93.25058825,44.94836327,0016XX LAKE ST E,MP201984164         ,3,3/25/19,00:00:00+00,908,3/23/19,00:00:00+00,2019/03/25 14:08:00+00,1600,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2019/03/25 00:00:00+00,21924,-93.25059333,44.94836761,-10380608,5613396,Powderhorn Park,2019/05/29 00:00:00+00,2019/07/25 14:36:02+00,29805
-93.2323794,44.94836963,0027XX LAKE ST E,MP201984007         ,3,3/25/19,00:00:00+00,237,3/24/19,00:00:00+00,2019/03/25 07:37:00+00,2330,CSCR    ,CSC - RAPE                    ,3,2019/03/25 00:00:00+00,19099,-93.23238466,44.94837563,-10378581,5613397,Longfellow,2019/03/25 00:00:00+00,2019/03/27 08:15:29+00,40426
-93.23514621,44.94836963,0025XX LAKE ST E,MP201983959         ,3,3/25/19,00:00:00+00,51,3/21/19,00:00:00+00,2019/03/25 05:51:00+00,730,AUTOTH  ,AUTOMOBILE THEFT              ,8,2019/03/25 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/03/25 00:00:00+00,2019/03/27 08:15:29+00,40425
-93.23514621,44.94836963,0025XX LAKE ST E,MP201983804         ,3,3/24/19,00:00:00+00,2118,3/24/19,00:00:00+00,2019/03/25 02:18:00+00,2118,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/25 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/03/25 00:00:00+00,2019/07/25 14:36:02+00,26154
-93.23514621,44.94836963,0025XX LAKE ST E,MP201983632         ,3,3/24/19,00:00:00+00,1724,3/24/19,00:00:00+00,2019/03/24 22:24:00+00,1724,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/24 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/03/26 00:00:00+00,2019/03/26 08:15:28+00,38843
-93.23514621,44.94836963,0025XX LAKE ST E,MP201983460         ,3,3/24/19,00:00:00+00,1219,3/24/19,00:00:00+00,2019/03/24 17:19:00+00,1133,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/24 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/03/24 00:00:00+00,2019/03/26 08:15:28+00,38838
-93.25313946,44.94836327,0015XX LAKE ST E,MP201983088         ,3,3/24/19,00:00:00+00,406,3/23/19,00:00:00+00,2019/03/24 09:06:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,7,2019/03/24 00:00:00+00,20184,-93.25314102,44.94836708,-10380892,5613396,Powderhorn Park,2019/03/24 00:00:00+00,2019/07/25 14:36:02+00,1857
-93.23514621,44.94836963,0025XX LAKE ST E,MP201982621         ,3,3/23/19,00:00:00+00,1817,3/23/19,00:00:00+00,2019/03/23 23:17:00+00,1600,SHOPLF  ,SHOPLIFTING                   ,7,2019/03/23 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/03/25 00:00:00+00,2019/03/26 08:15:28+00,40415
